,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / ,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer,Température extérieure(°C),Humidité extérieure(%),Pression relative(hpa),Pression absolue(hpa),Vitesse du vent(km/h),Rafale(km/h),Direction du vent,Point de rosée(°C),Facteur vent(°C),Précipitations dernière heure(mm),Précipitations dernières 24 h(mm),Précipitations de la semaine(mm),Précipitations du mois(mm),Précipitations totales(mm),Lumière(lux),UVI,grouped_soil,grouped_resistance,grouped_soil_temp,rolling_mean_grouped_soil,rolling_mean_grouped_soil_temp,hour,minute,date,month,day_of_year,gradient,orig_index,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor_lag_1,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / _lag_1,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer_lag_1,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor_lag_1,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / _lag_1,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor_lag_1,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / _lag_1,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer_lag_1,Température extérieure(°C)_lag_1,Humidité extérieure(%)_lag_1,Pression relative(hpa)_lag_1,Pression absolue(hpa)_lag_1,Vitesse du vent(km/h)_lag_1,Rafale(km/h)_lag_1,Direction du vent_lag_1,Point de rosée(°C)_lag_1,Facteur vent(°C)_lag_1,Précipitations dernière heure(mm)_lag_1,Précipitations dernières 24 h(mm)_lag_1,Précipitations de la semaine(mm)_lag_1,Précipitations du mois(mm)_lag_1,Précipitations totales(mm)_lag_1,Lumière(lux)_lag_1,UVI_lag_1,grouped_soil_lag_1,grouped_resistance_lag_1,grouped_soil_temp_lag_1,rolling_mean_grouped_soil_lag_1,rolling_mean_grouped_soil_temp_lag_1,hour_lag_1,minute_lag_1,date_lag_1,month_lag_1,day_of_year_lag_1,gradient_lag_1,orig_index_lag_1,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor_lag_2,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / _lag_2,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer_lag_2,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor_lag_2,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / _lag_2,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor_lag_2,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / _lag_2,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer_lag_2,Température extérieure(°C)_lag_2,Humidité extérieure(%)_lag_2,Pression relative(hpa)_lag_2,Pression absolue(hpa)_lag_2,Vitesse du vent(km/h)_lag_2,Rafale(km/h)_lag_2,Direction du vent_lag_2,Point de rosée(°C)_lag_2,Facteur vent(°C)_lag_2,Précipitations dernière heure(mm)_lag_2,Précipitations dernières 24 h(mm)_lag_2,Précipitations de la semaine(mm)_lag_2,Précipitations du mois(mm)_lag_2,Précipitations totales(mm)_lag_2,Lumière(lux)_lag_2,UVI_lag_2,grouped_soil_lag_2,grouped_resistance_lag_2,grouped_soil_temp_lag_2,rolling_mean_grouped_soil_lag_2,rolling_mean_grouped_soil_temp_lag_2,hour_lag_2,minute_lag_2,date_lag_2,month_lag_2,day_of_year_lag_2,gradient_lag_2,orig_index_lag_2
2023-04-30 02:30:00.000000000,0.0,44.3,25.3,0.3,61.1,8.5,96.2,25.2,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9333333333333336,67.2,25.25,2.9205299577344572,25.3,2.0,30.0,30.0,4.0,120.0,0.010531567769721306,4187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 02:40:00.000000000,0.0,44.3,25.2,0.3,61.1,8.5,96.2,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9333333333333336,67.2,25.25,2.9338665111383193,25.280201149203318,2.0,40.0,30.0,4.0,120.0,0.009800460831946411,4188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 02:50:00.000000000,0.0,44.3,25.2,0.3,61.1,8.5,96.2,25.2,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9333333333333336,67.2,25.2,2.94013087939835,25.260196319097524,2.0,50.0,30.0,4.0,120.0,0.0029342549972259935,4189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 03:00:00.000000000,0.0,44.8,25.1,0.3,61.1,8.5,96.2,25.2,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9333333333333336,67.36666666666667,25.15,2.9397350211327713,25.230201149203317,3.0,0.0,30.0,4.0,120.0,-0.003398773032508462,4190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 03:10:00.000000000,0.0,44.8,25.1,0.3,61.1,8.5,96.2,25.2,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9333333333333336,67.36666666666667,25.15,2.933333333333333,25.2,3.0,10.0,30.0,4.0,120.0,0.0032008438997188637,4191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 03:20:00.000000000,0.0,44.8,25.1,0.4,61.6,8.6,96.7,25.1,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,67.7,25.1,2.946136708932209,25.16979885079668,3.0,20.0,30.0,4.0,120.0,0.013199233864454873,4192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 03:30:00.000000000,0.0,44.3,25.0,0.4,61.6,8.6,96.7,25.1,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,67.53333333333335,25.05,2.959731801062243,25.130201149203316,3.0,30.0,30.0,4.0,120.0,0.013732411669440614,4193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 03:40:00.000000000,0.0,44.3,25.0,0.4,61.7,8.6,96.7,25.1,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,67.56666666666666,25.05,2.9736015322710903,25.099999999999998,3.0,40.0,30.0,4.0,120.0,0.013732411669440614,4194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 03:50:00.000000000,0.0,44.8,25.0,0.4,61.7,8.6,96.7,25.1,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,67.73333333333333,25.05,2.987196624401124,25.07940138249584,3.0,50.0,30.0,4.0,120.0,0.013199233864454873,4195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 04:00:00.000000000,0.0,44.8,25.0,0.4,61.7,8.6,96.7,25.1,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,67.73333333333333,25.05,3.0,25.05960253169916,4.0,0.0,30.0,4.0,120.0,0.0064016877994379495,4196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 04:10:00.000000000,0.0,45.3,24.9,0.4,61.7,8.6,96.7,25.1,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,67.89999999999999,25.0,3.0,25.040397468300842,4.0,10.0,30.0,4.0,120.0,0.003200843899719086,4197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 04:20:00.000000000,0.0,44.8,24.8,0.5,62.2,8.6,96.7,25.0,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.033333333333333,67.89999999999999,24.9,3.006401687799438,25.010996085805004,4.0,20.0,30.0,4.0,120.0,0.013001304731665275,4198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 04:30:00.000000000,0.0,44.8,24.8,0.7,62.7,8.6,96.7,25.0,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0999999999999996,68.06666666666666,24.9,3.0260026094633306,24.980201149203317,4.0,30.0,30.0,4.0,120.0,0.01366375189973712,4199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 04:40:00.000000000,0.0,45.3,24.8,0.5,62.2,8.6,96.7,25.0,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.033333333333333,68.06666666666666,24.9,3.0337291915989124,24.949200233292522,4.0,40.0,30.0,4.0,120.0,0.010600227539425022,4200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 04:50:00.000000000,0.0,45.4,24.8,0.5,62.2,8.7,97.3,25.0,21.7,47.0,1012.9,947.5,3.6,5.0,270.0,9.9,21.7,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0666666666666664,68.3,24.9,3.0472030645421806,24.919205063398312,4.0,50.0,30.0,4.0,120.0,0.009998389964735344,4201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 05:00:00.000000000,0.0,45.4,24.7,0.5,62.2,8.6,96.8,25.0,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.033333333333333,68.13333333333333,24.85,3.053725971528383,24.890397468300844,5.0,0.0,30.0,4.0,120.0,0.006135098896945079,4202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 05:10:00.000000000,0.0,45.4,24.7,0.5,62.2,8.7,97.3,25.0,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.0666666666666664,68.3,24.85,3.0594732623360708,24.880201149203316,5.0,10.0,30.0,4.0,120.0,0.006203758666648573,4203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 05:20:00.000000000,0.0,45.4,24.6,0.7,62.7,8.7,97.3,24.9,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.133333333333333,68.46666666666665,24.75,3.0661334888616802,24.85059378739837,5.0,20.0,30.0,4.0,120.0,0.013397162997244028,4204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 05:30:00.000000000,0.0,45.4,24.6,0.7,62.8,8.7,97.3,24.9,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.133333333333333,68.5,24.75,3.086267588330559,24.82000483010579,5.0,30.0,30.0,4.0,120.0,0.01719984447165257,4205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 05:40:00.000000000,0.0,45.4,24.6,0.7,62.7,8.7,97.3,24.8,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.133333333333333,68.46666666666665,24.700000000000003,3.1005331778049854,24.77999516989421,5.0,40.0,30.0,4.0,120.0,0.017131184701949076,4206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 05:50:00.000000000,0.0,45.9,24.6,0.8,63.3,8.6,96.8,24.9,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.1333333333333333,68.66666666666667,24.75,3.120529957734457,24.75900874430079,5.0,50.0,30.0,4.0,120.0,0.016400077764173737,4207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 06:00:00.000000000,0.0,46.4,24.5,0.7,62.8,8.7,97.3,24.8,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.133333333333333,68.83333333333333,24.65,3.133333333333333,24.720392638195047,6.0,0.0,30.0,4.0,120.0,0.009602531699157035,4208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 06:10:00.000000000,0.0,45.4,24.5,0.8,63.3,8.7,97.3,24.8,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.1666666666666665,68.66666666666667,24.65,3.139735021132771,24.700205979309114,6.0,10.0,30.0,4.0,120.0,0.013001304731665497,4209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 06:20:00.000000000,0.0,45.4,24.5,0.8,63.3,8.9,97.9,24.8,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.233333333333334,68.86666666666666,24.65,3.159335942796664,24.679995169894205,6.0,20.0,30.0,4.0,120.0,0.02006543969917507,4210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 06:30:00.000000000,0.0,45.4,24.4,0.8,63.3,8.9,97.9,24.7,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.233333333333334,68.86666666666666,24.549999999999997,3.179865900531121,24.65,6.0,30.0,30.0,4.0,120.0,0.020598617504161032,4211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 06:40:00.000000000,0.0,45.9,24.4,0.8,63.3,8.9,97.9,24.7,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.233333333333334,69.03333333333333,24.549999999999997,3.200533177804986,24.610402298406633,6.0,40.0,30.0,4.0,120.0,0.023532872501387248,4212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 06:50:00.000000000,0.0,45.9,24.4,0.8,63.3,9.0,98.5,24.7,22.9,48.0,1012.9,947.5,7.2,8.6,315.0,11.3,22.4,0.0,0.0,0.0,0.0,14.4,22864.4,1.0,3.266666666666667,69.23333333333333,24.549999999999997,3.2269316455338957,24.589597701593362,6.0,50.0,30.0,4.0,120.0,0.022999694696401285,4213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 07:00:00.000000000,0.0,45.9,24.3,0.8,63.3,9.0,98.5,24.6,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.266666666666667,69.23333333333333,24.450000000000003,3.2465325671977885,24.55,7.0,0.0,30.0,4.0,120.0,0.013267893634158368,4214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 07:10:00.000000000,0.0,45.9,24.3,0.8,63.3,9.0,98.5,24.6,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.266666666666667,69.23333333333333,24.450000000000003,3.2534674328022124,24.510402298406632,7.0,10.0,30.0,4.0,120.0,0.006866205834720196,4215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 07:20:00.000000000,0.0,46.4,24.3,0.8,63.3,9.0,98.5,24.6,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.266666666666667,69.39999999999999,24.450000000000003,3.260264978867229,24.48959770159336,7.0,20.0,30.0,4.0,120.0,0.013001304731665275,4216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 07:30:00.000000000,0.0,46.4,24.1,0.9,63.8,9.1,99.0,24.6,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.3333333333333335,69.73333333333333,24.35,3.279470042265543,24.450000000000003,7.0,30.0,30.0,4.0,120.0,0.02280176556361191,4217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 07:40:00.000000000,0.0,45.9,24.1,0.9,63.9,9.3,99.6,24.6,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.4000000000000004,69.8,24.35,3.3058685099944527,24.41040229840664,7.0,40.0,30.0,4.0,120.0,0.026931645533895265,4218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 07:50:00.000000000,0.0,46.4,24.1,0.9,63.9,9.3,99.7,24.6,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.4000000000000004,70.0,24.35,3.3333333333333335,24.389597701593363,7.0,50.0,30.0,4.0,120.0,0.03066566723859987,4219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 08:00:00.000000000,0.0,46.4,24.1,1.1,64.4,9.2,99.1,24.5,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.433333333333333,69.96666666666667,24.3,3.3671998444716524,24.35960253169916,8.0,0.0,30.0,4.0,120.0,0.07514223316246937,4220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 08:10:00.000000000,0.0,46.4,24.1,1.1,64.4,10.5,100.3,24.5,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.8666666666666667,70.36666666666667,24.3,3.4836177996582722,24.330201149203322,8.0,10.0,30.0,4.0,120.0,0.11226214761756936,4221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 08:20:00.000000000,0.0,46.4,24.1,1.1,64.4,10.5,100.3,24.5,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.8666666666666667,70.36666666666667,24.3,3.591724139706791,24.319798850796683,8.0,20.0,30.0,4.0,120.0,0.10252856948552225,4222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 08:30:00.000000000,0.0,46.4,24.0,1.1,64.5,10.5,100.3,24.5,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.8666666666666667,70.39999999999999,24.25,3.6886749386293167,24.3,8.0,30.0,30.0,4.0,120.0,0.09586029278359054,4223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 08:40:00.000000000,0.0,46.5,24.0,1.1,64.5,10.5,101.4,24.5,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.8666666666666667,70.8,24.25,3.7834447252739722,24.280201149203315,8.0,40.0,30.0,4.0,120.0,0.09219670791839407,4224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 08:50:00.000000000,0.0,46.4,24.0,1.1,64.5,10.6,102.0,24.5,27.4,36.0,1013.4,948.0,5.0,6.1,180.0,11.0,27.4,0.0,0.0,0.0,0.0,14.4,59532.0,4.0,3.9,70.96666666666667,24.25,3.873068354466105,24.269798850796683,8.0,50.0,30.0,4.0,120.0,0.04821058762857455,4225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 09:00:00.000000000,0.0,46.4,24.0,1.2,65.0,10.5,101.5,24.4,26.8,35.0,1013.9,948.5,12.2,17.3,90.0,10.1,25.8,0.0,0.0,0.0,0.0,14.4,39864.2,3.0,3.9,70.96666666666667,24.2,3.8798659005311213,24.249999999999996,9.0,0.0,30.0,4.0,120.0,0.010067049734439282,4226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 09:10:00.000000000,0.0,46.4,24.0,1.2,65.0,10.6,102.6,24.3,26.8,35.0,1013.9,948.5,12.2,17.3,90.0,10.1,25.8,0.0,0.0,0.0,0.0,14.4,39864.2,3.0,3.933333333333333,71.33333333333333,24.15,3.8932024539349834,24.220598617504162,9.0,10.0,30.0,4.0,120.0,0.013465822766947744,4227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 09:20:00.000000000,0.0,46.4,24.0,1.2,65.0,10.6,102.6,24.4,26.8,35.0,1013.9,948.5,12.2,17.3,90.0,10.1,25.8,0.0,0.0,0.0,0.0,14.4,39864.2,3.0,3.933333333333333,71.33333333333333,24.2,3.906797546065017,24.209602531699154,9.0,20.0,30.0,4.0,120.0,0.013465822766947522,4228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 09:30:00.000000000,0.0,46.4,24.0,1.2,65.1,10.6,103.2,24.4,26.8,35.0,1013.9,948.5,12.2,17.3,90.0,10.1,25.8,0.0,0.0,0.0,0.0,14.4,39864.2,3.0,3.933333333333333,71.56666666666666,24.2,3.9201340994688785,24.19920023329252,9.0,30.0,30.0,4.0,120.0,0.013267893634158145,4229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 09:40:00.000000000,0.0,46.4,24.0,1.3,65.5,10.6,103.8,24.4,26.8,35.0,1013.9,948.5,12.2,17.3,90.0,10.1,25.8,0.0,0.0,0.0,0.0,14.4,39864.2,3.0,3.966666666666667,71.89999999999999,24.2,3.933333333333333,24.189803680902475,9.0,40.0,30.0,4.0,120.0,0.013199233864454873,4230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 09:50:00.000000000,0.0,46.4,24.0,1.3,65.5,10.6,103.9,24.3,26.8,35.0,1013.9,948.5,12.2,17.3,90.0,10.1,25.8,0.0,0.0,0.0,0.0,14.4,39864.2,3.0,3.966666666666667,71.93333333333334,24.15,3.946532567197788,24.180794936601686,9.0,50.0,30.0,4.0,120.0,0.010067049734439504,4231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
