NO.;Heure;Intervalle;Température intérieure(°C);Humidité intérieure(%);Température extérieure(°C);Humidité extérieure(%);Pression relative(hpa);Pression absolue(hpa);Vitesse du vent(km/h);Rafale(km/h);Direction du vent;Point de rosée(°C);Facteur vent(°C);Précipitations dernière heure(mm);Précipitations dernières 24 h(mm);Précipitations de la semaine(mm);Précipitations du mois(mm);Précipitations totales(mm);Lumière(lux);UVI
992; 04/04/2023 10:39:43;5; 16.1;39; 23.4;20; 1020.1; 957.8; 9.7; 12.2; SW; -0.8; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 69397.8;4
993; 04/04/2023 10:44:43;5; 16.1;39; 23.9;20; 1020.2; 957.9; 3.6; 5.0; SW; -0.4; 23.9; 0.00; 0.00; 0.00; 0.00; 14.40; 67779.6;4
994; 04/04/2023 10:49:43;5; 16.1;39; 24.1;20; 1020.0; 957.7; 6.1; 9.7; SE; -0.2; 24.1; 0.00; 0.00; 0.00; 0.00; 14.40; 65836.6;4
995; 04/04/2023 10:54:43;5; 16.1;39; 23.4;20; 1020.0; 957.7; 8.6; 9.7; NE; -0.8; 22.6; 0.00; 0.00; 0.00; 0.00; 14.40; 63284.6;4
996; 04/04/2023 10:59:43;5; 16.2;39; 23.6;20; 1019.9; 957.6; 7.2; 11.2; E; -0.6; 23.1; 0.00; 0.00; 0.00; 0.00; 14.40; 61144.4;3
997; 04/04/2023 11:04:43;5; 16.2;39; 23.2;20; 1019.8; 957.5; 8.6; 11.2; SW; -1.0; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 58586.6;3
998; 04/04/2023 11:09:43;5; 16.2;39; 23.5;20; 1019.9; 957.6; 3.6; 5.0; S; -0.7; 23.5; 0.00; 0.00; 0.00; 0.00; 14.40; 56591.4;3
999; 04/04/2023 11:14:43;5; 16.2;39; 23.7;20; 1019.9; 957.6; 7.2; 14.8; E; -0.6; 23.2; 0.00; 0.00; 0.00; 0.00; 14.40; 54567.2;3
1000; 04/04/2023 11:19:43;5; 16.2;39; 23.4;20; 1019.8; 957.5; 3.6; 6.1; SE; -0.8; 23.4; 0.00; 0.00; 0.00; 0.00; 14.40; 52287.8;3
1001; 04/04/2023 11:24:43;5; 16.2;39; 23.8;20; 1019.9; 957.6; 11.2; 15.8; SW; -0.5; 22.5; 0.00; 0.00; 0.00; 0.00; 14.40; 50339.0;3
1002; 04/04/2023 11:29:43;5; 16.2;39; 23.8;20; 1019.8; 957.5; 8.6; 11.2; SE; -0.5; 23.0; 0.00; 0.00; 0.00; 0.00; 14.40; 48239.4;3
1003; 04/04/2023 11:34:43;5; 16.3;39; 23.3;20; 1019.9; 957.6; 11.2; 15.8; SE; -0.9; 21.9; 0.00; 0.00; 0.00; 0.00; 14.40; 45983.2;3
1004; 04/04/2023 11:39:43;5; 16.2;39; 23.2;20; 1020.0; 957.7; 12.2; 15.8; S; -1.0; 21.6; 0.00; 0.00; 0.00; 0.00; 14.40; 43854.6;3
1005; 04/04/2023 11:44:43;5; 16.3;39; 23.2;20; 1020.0; 957.7; 6.1; 8.6; SE; -1.0; 23.2; 0.00; 0.00; 0.00; 0.00; 14.40; 41517.2;3
1006; 04/04/2023 11:49:43;5; 16.4;39; 23.2;20; 1019.9; 957.6; 7.2; 8.6; SSE; -1.0; 22.7; 0.00; 0.00; 0.00; 0.00; 14.40; 39446.6;2
1007; 04/04/2023 11:54:43;5; 16.3;39; 23.3;20; 1019.9; 957.6; 8.6; 11.2; S; -0.9; 22.5; 0.00; 0.00; 0.00; 0.00; 14.40; 37294.8;2
1008; 04/04/2023 11:59:43;5; 16.4;37; 23.0;20; 1019.9; 957.6; 11.2; 14.8; SSE; -1.1; 21.6; 0.00; 0.00; 0.00; 0.00; 14.40; 34789.2;2
1009; 04/04/2023 12:04:43;5; 16.4;37; 22.9;20; 1019.8; 957.5; 6.1; 9.7; S; -1.2; 22.9; 0.00; 0.00; 0.00; 0.00; 14.40; 32672.2;2
1010; 04/04/2023 12:09:43;5; 16.4;37; 22.8;20; 1020.0; 957.7; 9.7; 13.3; SE; -1.3; 21.7; 0.00; 0.00; 0.00; 0.00; 14.40; 32167.6;2
1011; 04/04/2023 12:14:43;5; 16.4;37; 22.5;20; 1019.9; 957.6; 11.2; 13.3; SE; -1.6; 21.0; 0.00; 0.00; 0.00; 0.00; 14.40; 28154.0;2
1012; 04/04/2023 12:19:43;5; 16.4;37; 22.3;20; 1019.9; 957.6; 9.7; 13.3; ESE; -1.7; 21.1; 0.00; 0.00; 0.00; 0.00; 14.40; 26066.0;2
1013; 04/04/2023 12:24:43;5; 16.4;38; 22.3;20; 1019.8; 957.5; 8.6; 11.2; S; -1.7; 21.4; 0.00; 0.00; 0.00; 0.00; 14.40; 24621.8;2
1014; 04/04/2023 12:29:43;5; 16.4;38; 22.2;20; 1019.9; 957.6; 12.2; 14.8; S; -1.8; 20.4; 0.00; 0.00; 0.00; 0.00; 14.40; 21745.0;1
1015; 04/04/2023 12:34:43;5; 16.4;39; 21.9;20; 1020.0; 957.7; 12.2; 18.4; NE; -2.1; 20.1; 0.00; 0.00; 0.00; 0.00; 14.40; 19541.0;1
1016; 04/04/2023 12:39:43;5; 16.5;37; 21.6;20; 1020.1; 957.8; 9.7; 13.3; SE; -2.3; 20.3; 0.00; 0.00; 0.00; 0.00; 14.40; 17371.8;1
1017; 04/04/2023 12:44:43;5; 16.4;37; 21.6;20; 1020.0; 957.7; 8.6; 11.2; S; -2.3; 20.6; 0.00; 0.00; 0.00; 0.00; 14.40; 15533.2;1
1018; 04/04/2023 12:49:43;5; 16.5;37; 21.5;20; 1020.1; 957.8; 9.7; 12.2; SE; -2.4; 20.2; 0.00; 0.00; 0.00; 0.00; 14.40; 13630.8;1
1019; 04/04/2023 12:54:43;5; 16.4;37; 21.3;20; 1020.0; 957.7; 9.7; 13.3; S; -2.5; 20.0; 0.00; 0.00; 0.00; 0.00; 14.40; 11960.4;1
1020; 04/04/2023 12:59:43;5; 16.5;37; 21.1;20; 1020.2; 957.9; 12.2; 15.8; SW; -2.7; 19.1; 0.00; 0.00; 0.00; 0.00; 14.40; 10388.6;1
1021; 04/04/2023 13:04:43;5; 16.5;37; 21.0;21; 1020.1; 957.8; 12.2; 15.8; E; -2.1; 19.0; 0.00; 0.00; 0.00; 0.00; 14.40; 9175.7;1
1022; 04/04/2023 13:09:43;5; 16.4;36; 20.9;21; 1020.3; 958.0; 11.2; 18.4; S; -2.2; 19.2; 0.00; 0.00; 0.00; 0.00; 14.40; 6361.7;1
1023; 04/04/2023 13:14:43;5; 16.4;36; 20.4;21; 1020.2; 957.9; 11.2; 15.8; S; -2.6; 18.6; 0.00; 0.00; 0.00; 0.00; 14.40; 5075.3;1
1024; 04/04/2023 13:19:43;5; 16.5;39; 20.2;21; 1020.3; 958.0; 9.7; 12.2; WSW; -2.8; 18.8; 0.00; 0.00; 0.00; 0.00; 14.40; 3467.3;1
1025; 04/04/2023 13:24:43;5; 16.5;38; 20.0;21; 1020.3; 958.0; 12.2; 15.8; ESE; -3.0; 17.9; 0.00; 0.00; 0.00; 0.00; 14.40; 2783.9;0
1026; 04/04/2023 13:29:43;5; 16.5;38; 19.8;21; 1020.5; 958.2; 9.7; 12.2; SE; -3.1; 18.3; 0.00; 0.00; 0.00; 0.00; 14.40; 2294.8;0
1027; 04/04/2023 13:34:43;5; 16.5;38; 19.6;21; 1020.5; 958.2; 8.6; 11.2; SE; -3.3; 18.4; 0.00; 0.00; 0.00; 0.00; 14.40; 1364.2;0
1028; 04/04/2023 13:39:43;5; 16.5;36; 19.5;21; 1020.5; 958.2; 7.2; 9.7; S; -3.4; 18.8; 0.00; 0.00; 0.00; 0.00; 14.40; 836.6;0
1029; 04/04/2023 13:44:43;5; 16.4;36; 19.4;21; 1020.6; 958.3; 8.6; 11.2; SE; -3.5; 18.2; 0.00; 0.00; 0.00; 0.00; 14.40; 510.8;0
1030; 04/04/2023 13:49:43;5; 16.5;36; 19.2;21; 1020.6; 958.3; 5.0; 7.2; S; -3.6; 19.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1031; 04/04/2023 13:54:43;5; 16.4;35; 19.1;21; 1020.5; 958.2; 6.1; 7.2; SE; -3.7; 19.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1032; 04/04/2023 13:59:43;5; 16.4;35; 18.9;22; 1020.7; 958.4; 6.1; 8.6; SE; -3.3; 18.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1033; 04/04/2023 14:04:43;5; 16.4;35; 18.8;22; 1020.7; 958.4; 6.1; 8.6; SE; -3.3; 18.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1034; 04/04/2023 14:09:43;5; 16.4;36; 18.7;22; 1020.8; 958.5; 8.6; 12.2; S; -3.4; 17.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1035; 04/04/2023 14:14:43;5; 16.4;36; 18.5;22; 1020.7; 958.4; 5.0; 7.2; S; -3.6; 18.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1036; 04/04/2023 14:19:43;5; 16.4;36; 18.3;22; 1020.7; 958.4; 5.0; 6.1; S; -3.8; 18.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1037; 04/04/2023 14:24:43;5; 16.4;36; 18.1;23; 1020.8; 958.5; 3.6; 6.1; S; -3.3; 18.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1038; 04/04/2023 14:29:43;5; 16.3;36; 17.9;23; 1020.7; 958.4; 2.5; 3.6; SE; -3.5; 17.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1039; 04/04/2023 14:34:43;5; 16.3;35; 17.7;23; 1020.8; 958.5; 3.6; 5.0; S; -3.7; 17.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1040; 04/04/2023 14:39:43;5; 16.3;35; 17.6;25; 1020.9; 958.6; 3.6; 5.0; S; -2.6; 17.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1041; 04/04/2023 14:44:43;5; 16.3;38; 17.5;25; 1021.0; 958.7; 3.6; 5.0; SE; -2.7; 17.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1042; 04/04/2023 14:49:43;5; 16.2;35; 17.3;30; 1021.0; 958.7; 3.6; 5.0; SSE; -0.4; 17.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1043; 04/04/2023 14:54:43;5; 16.2;35; 17.0;30; 1021.0; 958.7; 1.1; 2.5; SE; -0.7; 17.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1044; 04/04/2023 14:59:43;5; 16.2;35; 16.7;30; 1021.0; 958.7; 0.0; 2.5; S; -0.9; 16.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1045; 04/04/2023 15:04:43;5; 16.2;35; 16.6;31; 1021.2; 958.9; 5.0; 7.2; E; -0.6; 16.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1046; 04/04/2023 15:09:43;5; 16.2;35; 16.5;31; 1021.3; 959.0; 3.6; 5.0; S; -0.7; 16.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1047; 04/04/2023 15:14:43;5; 16.9;35; 16.4;31; 1021.4; 959.1; 2.5; 5.0; E; -0.8; 16.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1048; 04/04/2023 15:19:43;5; 16.2;34; 16.2;31; 1021.4; 959.1; 1.1; 2.5; SW; -0.9; 16.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1049; 04/04/2023 15:24:43;5; 16.8;35; 15.9;31; 1021.5; 959.2; 0.0; 0.0; S; -1.2; 15.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1050; 04/04/2023 15:29:43;5; 16.1;34; 15.5;32; 1021.4; 959.1; 0.0; 0.0; S; -1.1; 15.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1051; 04/04/2023 15:34:43;5; 16.1;34; 15.2;33; 1021.5; 959.2; 2.5; 3.6; W; -1.0; 15.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1052; 04/04/2023 15:39:43;5; 16.0;36; 15.3;34; 1021.6; 959.3; 1.1; 2.5; E; -0.5; 15.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1053; 04/04/2023 15:44:43;5; 16.0;35; 15.3;34; 1021.5; 959.2; 1.1; 2.5; S; -0.5; 15.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1054; 04/04/2023 15:49:43;5; 16.0;35; 15.2;34; 1021.5; 959.2; 0.0; 0.0; S; -0.5; 15.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1055; 04/04/2023 15:54:43;5; 16.0;35; 14.9;34; 1021.5; 959.2; 0.0; 0.0; SSE; -0.8; 14.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1056; 04/04/2023 15:59:43;5; 16.0;35; 14.7;35; 1021.4; 959.1; 0.0; 1.1; S; -0.6; 14.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1057; 04/04/2023 16:04:43;5; 15.9;36; 14.5;35; 1021.5; 959.2; 0.0; 0.0; SE; -0.8; 14.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1058; 04/04/2023 16:09:43;5; 15.9;37; 14.5;36; 1021.5; 959.2; 0.0; 0.0; SE; -0.4; 14.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1059; 04/04/2023 16:14:43;5; 15.9;37; 14.3;36; 1021.4; 959.1; 1.1; 2.5; E; -0.6; 14.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1060; 04/04/2023 16:19:43;5; 15.9;37; 14.2;36; 1021.5; 959.2; 0.0; 0.0; E; -0.6; 14.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1061; 04/04/2023 16:24:43;5; 15.8;37; 14.0;36; 1021.5; 959.2; 0.0; 0.0; SE; -0.8; 14.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1062; 04/04/2023 16:29:43;5; 15.8;37; 13.9;37; 1021.6; 959.3; 0.0; 1.1; SSE; -0.5; 13.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1063; 04/04/2023 16:34:43;5; 15.7;37; 13.8;37; 1021.5; 959.2; 0.0; 0.0; S; -0.6; 13.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1064; 04/04/2023 16:39:43;5; 15.7;37; 13.6;38; 1021.5; 959.2; 1.1; 2.5; SE; -0.4; 13.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1065; 04/04/2023 16:44:43;5; 15.6;37; 13.6;38; 1021.6; 959.3; 1.1; 2.5; SE; -0.4; 13.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1066; 04/04/2023 16:49:43;5; 15.6;37; 13.7;38; 1021.6; 959.3; 2.5; 3.6; SE; -0.3; 13.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1067; 04/04/2023 16:54:43;5; 15.5;37; 13.8;39; 1021.5; 959.2; 2.5; 3.6; SE; 0.1; 13.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1068; 04/04/2023 16:59:43;5; 15.5;37; 13.8;39; 1021.4; 959.1; 3.6; 5.0; S; 0.1; 13.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1069; 04/04/2023 17:04:43;5; 15.6;40; 13.7;39; 1021.4; 959.1; 3.6; 5.0; E; 0.0; 13.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1070; 04/04/2023 17:09:43;5; 15.6;40; 13.6;39; 1021.5; 959.2; 3.6; 5.0; E; -0.1; 13.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1071; 04/04/2023 17:14:43;5; 15.5;37; 13.5;38; 1021.4; 959.1; 1.1; 2.5; E; -0.5; 13.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1072; 04/04/2023 17:19:43;5; 15.4;40; 13.4;38; 1021.4; 959.1; 1.1; 3.6; NE; -0.6; 13.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1073; 04/04/2023 17:24:43;5; 15.5;37; 13.2;38; 1021.4; 959.1; 0.0; 2.5; ESE; -0.8; 13.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1074; 04/04/2023 17:29:43;5; 15.4;37; 13.1;38; 1021.3; 959.0; 0.0; 1.1; E; -0.9; 13.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1075; 04/04/2023 17:34:43;5; 15.4;37; 12.9;38; 1021.3; 959.0; 0.0; 0.0; E; -1.1; 12.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1076; 04/04/2023 17:39:43;5; 15.3;37; 12.7;39; 1021.4; 959.1; 0.0; 0.0; E; -0.9; 12.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1077; 04/04/2023 17:44:43;5; 15.3;37; 12.6;39; 1021.4; 959.1; 0.0; 0.0; E; -1.0; 12.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1078; 04/04/2023 17:49:43;5; 15.3;37; 12.4;41; 1021.5; 959.2; 2.5; 5.0; E; -0.5; 12.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1079; 04/04/2023 17:54:43;5; 15.3;37; 12.5;40; 1021.4; 959.1; 1.1; 3.6; E; -0.7; 12.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1080; 04/04/2023 17:59:43;5; 15.2;37; 12.5;40; 1021.3; 959.0; 2.5; 3.6; SE; -0.7; 12.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1081; 04/04/2023 18:04:43;5; 15.2;37; 12.7;40; 1021.4; 959.1; 2.5; 3.6; SE; -0.5; 12.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1082; 04/04/2023 18:09:43;5; 15.2;37; 12.7;40; 1021.5; 959.2; 1.1; 2.5; E; -0.5; 12.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1083; 04/04/2023 18:14:43;5; 15.1;37; 12.5;40; 1021.3; 959.0; 0.0; 1.1; S; -0.7; 12.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1084; 04/04/2023 18:19:43;5; 15.1;37; 12.4;41; 1021.4; 959.1; 1.1; 2.5; E; -0.5; 12.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1085; 04/04/2023 18:24:43;5; 15.1;37; 12.3;41; 1021.4; 959.1; 0.0; 0.0; E; -0.6; 12.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1086; 04/04/2023 18:29:43;5; 15.1;37; 12.2;41; 1021.3; 959.0; 1.1; 2.5; SW; -0.7; 12.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1087; 04/04/2023 18:34:43;5; 15.1;37; 12.1;41; 1021.3; 959.0; 1.1; 2.5; E; -0.7; 12.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1088; 04/04/2023 18:39:43;5; 15.0;37; 12.1;42; 1021.3; 959.0; 3.6; 5.0; SE; -0.4; 12.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1089; 04/04/2023 18:44:43;5; 15.0;37; 12.0;42; 1021.3; 959.0; 2.5; 2.5; E; -0.5; 12.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1090; 04/04/2023 18:49:43;5; 15.0;37; 11.9;42; 1021.3; 959.0; 0.0; 0.0; E; -0.6; 11.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1091; 04/04/2023 18:54:43;5; 15.0;37; 11.7;43; 1021.4; 959.1; 2.5; 3.6; E; -0.5; 11.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1092; 04/04/2023 18:59:43;5; 14.9;38; 11.7;45; 1021.1; 958.8; 0.0; 1.1; SE; 0.2; 11.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1093; 04/04/2023 19:04:43;5; 14.8;38; 11.7;45; 1021.2; 958.9; 0.0; 1.1; NE; 0.2; 11.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1094; 04/04/2023 19:09:43;5; 14.8;38; 11.6;46; 1021.2; 958.9; 0.0; 0.0; E; 0.4; 11.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1095; 04/04/2023 19:14:43;5; 14.8;38; 11.6;49; 1021.0; 958.7; 1.1; 2.5; SE; 1.3; 11.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1096; 04/04/2023 19:19:43;5; 14.8;38; 11.5;50; 1021.2; 958.9; 0.0; 0.0; SW; 1.5; 11.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1097; 04/04/2023 19:24:43;5; 14.8;38; 11.0;48; 1021.2; 958.9; 0.0; 0.0; SW; 0.4; 11.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1098; 04/04/2023 19:29:43;5; 14.7;38; 10.3;46; 1021.1; 958.8; 2.5; 3.6; SW; -0.8; 10.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1099; 04/04/2023 19:34:43;5; 14.7;38; 9.8;46; 1021.3; 959.0; 0.0; 0.0; W; -1.3; 9.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1100; 04/04/2023 19:39:43;5; 14.7;38; 9.6;46; 1021.2; 958.9; 0.0; 0.0; W; -1.4; 9.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1101; 04/04/2023 19:44:43;5; 14.7;38; 9.3;47; 1021.1; 958.8; 0.0; 0.0; SW; -1.4; 9.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1102; 04/04/2023 19:49:43;5; 14.5;37; 9.1;48; 1021.3; 959.0; 0.0; 0.0; SW; -1.3; 9.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1103; 04/04/2023 19:54:43;5; 14.5;37; 9.0;49; 1021.1; 958.8; 0.0; 0.0; NW; -1.1; 9.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1104; 04/04/2023 19:59:43;5; 14.4;37; 8.7;50; 1021.2; 958.9; 0.0; 0.0; NW; -1.1; 8.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1105; 04/04/2023 20:04:43;5; 14.4;38; 8.5;50; 1021.1; 958.8; 0.0; 0.0; W; -1.3; 8.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1106; 04/04/2023 20:09:43;5; 14.4;38; 8.4;50; 1021.1; 958.8; 0.0; 0.0; W; -1.4; 8.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1107; 04/04/2023 20:14:43;5; 14.4;38; 8.1;50; 1021.0; 958.7; 0.0; 0.0; W; -1.7; 8.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1108; 04/04/2023 20:19:43;5; 14.3;37; 8.0;50; 1020.9; 958.6; 0.0; 0.0; W; -1.8; 8.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1109; 04/04/2023 20:24:43;5; 14.2;37; 7.8;50; 1020.9; 958.6; 0.0; 0.0; W; -2.0; 7.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1110; 04/04/2023 20:29:43;5; 14.2;37; 7.6;51; 1020.9; 958.6; 0.0; 0.0; W; -1.9; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1111; 04/04/2023 20:34:43;5; 14.1;37; 7.4;56; 1020.8; 958.5; 0.0; 0.0; W; -0.8; 7.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1112; 04/04/2023 20:39:43;5; 14.1;37; 7.2;56; 1021.0; 958.7; 0.0; 0.0; W; -1.0; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1113; 04/04/2023 20:44:43;5; 14.1;37; 7.2;57; 1020.8; 958.5; 0.0; 0.0; W; -0.7; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1114; 04/04/2023 20:49:43;5; 14.0;37; 7.1;57; 1020.8; 958.5; 0.0; 0.0; W; -0.8; 7.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1115; 04/04/2023 20:54:43;5; 14.0;37; 7.0;57; 1020.7; 958.4; 0.0; 0.0; W; -0.9; 7.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1116; 04/04/2023 20:59:43;5; 14.0;37; 7.0;59; 1020.7; 958.4; 0.0; 1.1; W; -0.5; 7.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1117; 04/04/2023 21:04:43;5; 13.9;38; 7.1;60; 1020.8; 958.5; 0.0; 0.0; W; -0.1; 7.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1118; 04/04/2023 21:09:43;5; 13.9;41; 7.2;60; 1020.7; 958.4; 2.5; 3.6; W; -0.0; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1119; 04/04/2023 21:14:43;5; 13.8;38; 7.2;61; 1020.6; 958.3; 1.1; 3.6; W; 0.2; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1120; 04/04/2023 21:19:43;5; 13.8;38; 7.1;61; 1020.6; 958.3; 1.1; 3.6; SW; 0.1; 7.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1121; 04/04/2023 21:24:43;5; 13.7;40; 7.1;60; 1020.8; 958.5; 0.0; 1.1; W; -0.1; 7.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1122; 04/04/2023 21:29:43;5; 13.7;38; 7.2;60; 1020.4; 958.1; 1.1; 2.5; SW; -0.0; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1123; 04/04/2023 21:34:43;5; 13.6;40; 7.2;60; 1020.7; 958.4; 0.0; 1.1; W; -0.0; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1124; 04/04/2023 21:39:43;5; 13.6;38; 7.1;60; 1020.5; 958.2; 0.0; 0.0; W; -0.1; 7.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1125; 04/04/2023 21:44:43;5; 13.6;38; 6.9;61; 1020.4; 958.1; 2.5; 3.6; W; -0.1; 6.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1126; 04/04/2023 21:49:43;5; 13.6;38; 6.7;61; 1020.3; 958.0; 0.0; 1.1; NW; -0.3; 6.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1127; 04/04/2023 21:54:43;5; 13.5;38; 6.6;62; 1020.2; 957.9; 0.0; 1.1; W; -0.2; 6.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1128; 04/04/2023 21:59:43;5; 13.5;38; 6.5;62; 1020.2; 957.9; 0.0; 0.0; SW; -0.2; 6.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1129; 04/04/2023 22:04:43;5; 13.3;38; 6.4;63; 1020.1; 957.8; 0.0; 1.1; W; -0.1; 6.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
1130; 04/04/2023 22:09:43;5; 13.3;38; 6.4;63; 1020.2; 957.9; 1.1; 2.5; W; -0.1; 6.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
